season,week,home_team,away_team,home_conference,away_conference,home_score,away_score,spread,over_under,home_moneyline,away_moneyline,actual_margin,total_points,home_covered,over_hit,spread_error,spread_group
2023,5,Tulane,UAB,American Athletic,American Athletic,35,23,-22.0,57.0,-1400.0,750.0,12,58,True,True,34.0,Big Home Favorite
2023,5,Texas Tech,Houston,Big 12,Big 12,49,28,-8.5,50.5,-325.0,260.0,21,77,True,True,29.5,Small Home Favorite
2023,5,Memphis,Boise State,American Athletic,Mountain West,35,32,-3.5,60.0,-170.0,142.0,3,67,True,True,6.5,Small Home Favorite
2023,5,California,Arizona State,Pac-12,Pac-12,24,21,-12.5,47.5,-455.0,350.0,3,45,True,False,15.5,Small Home Favorite
2023,5,UL Monroe,App State,Sun Belt,Sun Belt,40,41,13.5,51.0,410.0,-550.0,-1,81,False,True,-14.5,Small Home Underdog
2023,5,Kent State,Miami (OH),Mid-American,Mid-American,3,23,14.5,48.5,455.0,-625.0,-20,26,False,False,-34.5,Big Home Underdog
2023,7,Ball State,Toledo,Mid-American,Mid-American,6,13,17.5,48.0,525.0,-800.0,-7,19,False,False,-24.5,Big Home Underdog
2023,6,Iowa State,TCU,Big 12,Big 12,27,14,6.5,52.5,210.0,-250.0,13,41,True,False,6.5,Small Home Underdog
2023,6,Wyoming,Fresno State,Mountain West,Mountain West,24,19,6.0,42.5,180.0,-220.0,5,43,False,True,-1.0,Small Home Underdog
2023,6,Miami,Georgia Tech,ACC,ACC,20,23,-19.0,57.0,-1300.0,725.0,-3,43,True,False,16.0,Big Home Favorite
2023,6,Baylor,Texas Tech,Big 12,Big 12,14,39,2.5,59.5,100.0,-120.0,-25,53,False,False,-27.5,Small Home Underdog
2023,6,USC,Arizona,Pac-12,Pac-12,43,41,-21.0,69.5,-1900.0,900.0,2,84,True,True,23.0,Big Home Favorite
2023,6,California,Oregon State,Pac-12,Pac-12,40,52,7.5,51.0,275.0,-350.0,-12,92,False,True,-19.5,Small Home Underdog
2023,7,Nevada,UNLV,Mountain West,Mountain West,27,45,7.5,51.5,290.0,-380.0,-18,72,False,True,-25.5,Small Home Underdog
2023,7,Charlotte,Navy,American Athletic,American Athletic,0,14,3.0,44.5,135.0,-160.0,-14,14,False,False,-17.0,Small Home Underdog
2023,7,New Mexico,San José State,Mountain West,Mountain West,24,52,6.0,54.5,255.0,-310.0,-28,76,False,True,-34.0,Small Home Underdog
2023,6,Minnesota,Michigan,Big Ten,Big Ten,10,52,18.0,46.0,800.0,-1100.0,-42,62,False,True,-60.0,Big Home Underdog
2023,6,Buffalo,Central Michigan,Mid-American,Mid-American,37,13,3.0,52.0,124.0,-155.0,24,50,True,False,21.0,Small Home Underdog
2023,6,Clemson,Wake Forest,ACC,ACC,17,12,-21.0,53.0,-1500.0,775.0,5,29,True,False,26.0,Big Home Favorite
2023,6,Massachusetts,Toledo,FBS Independents,Mid-American,24,41,19.0,55.5,650.0,-1100.0,-17,65,False,True,-36.0,Big Home Underdog
2023,6,NC State,Marshall,ACC,Sun Belt,48,41,-6.5,44.0,-250.0,210.0,7,89,True,True,13.5,Small Home Favorite
2023,6,Mississippi State,Western Michigan,SEC,Mid-American,41,28,-21.0,55.0,-1500.0,775.0,13,69,True,True,34.0,Big Home Favorite
2023,6,Eastern Michigan,Ball State,Mid-American,Mid-American,24,10,-2.0,43.5,-130.0,110.0,14,34,True,False,16.0,Small Home Favorite
2023,6,Navy,North Texas,American Athletic,American Athletic,27,24,-6.5,60.0,-240.0,200.0,3,51,True,False,9.5,Small Home Favorite
2023,6,Ohio,Kent State,Mid-American,Mid-American,42,17,-24.0,45.5,-4000.0,1200.0,25,59,True,True,49.0,Big Home Favorite
2023,6,North Carolina,Syracuse,ACC,ACC,40,7,-9.0,59.0,-370.0,285.0,33,47,True,False,42.0,Small Home Favorite
2023,6,Troy,Arkansas State,Sun Belt,Sun Belt,37,3,-15.5,52.5,-800.0,525.0,34,40,True,False,49.5,Big Home Favorite
2023,6,Kansas,UCF,Big 12,Big 12,51,22,2.0,64.5,105.0,-125.0,29,73,True,True,27.0,Small Home Underdog
2023,6,Florida,Vanderbilt,SEC,SEC,38,14,-18.5,51.0,-1000.0,625.0,24,52,True,True,42.5,Big Home Favorite
2023,6,Miami (OH),Bowling Green,Mid-American,Mid-American,27,0,-7.5,43.0,-410.0,305.0,27,27,True,False,34.5,Small Home Favorite
2023,6,Rice,UConn,American Athletic,FBS Independents,31,38,-10.0,47.5,-380.0,290.0,-7,69,True,True,3.0,Small Home Favorite
2023,6,Temple,UTSA,American Athletic,American Athletic,34,49,14.0,56.5,425.0,-600.0,-15,83,False,True,-29.0,Big Home Underdog
2023,6,UCLA,Washington State,Pac-12,Pac-12,25,17,-3.5,59.5,-150.0,130.0,8,42,True,False,11.5,Small Home Favorite
2023,6,Iowa,Purdue,Big Ten,Big Ten,20,14,-2.0,38.5,-130.0,110.0,6,34,True,False,8.0,Small Home Favorite
2023,6,Wisconsin,Rutgers,Big Ten,Big Ten,24,13,-13.0,44.0,-525.0,375.0,11,37,True,False,24.0,Small Home Favorite
2023,6,Florida State,Virginia Tech,ACC,ACC,39,17,-24.0,52.5,-2800.0,1100.0,22,56,True,True,46.0,Big Home Favorite
2023,6,Akron,Northern Illinois,Mid-American,Mid-American,14,55,4.0,42.5,160.0,-185.0,-41,69,False,True,-45.0,Small Home Underdog
2023,6,Louisiana,Texas State,Sun Belt,Sun Belt,34,30,-1.0,66.5,-135.0,115.0,4,64,True,False,5.0,Small Home Favorite
2023,6,Arizona State,Colorado,Pac-12,Pac-12,24,27,3.0,58.5,150.0,-175.0,-3,51,False,False,-6.0,Small Home Underdog
2023,6,Utah State,Colorado State,Mountain West,Mountain West,44,24,3.0,62.5,124.0,-155.0,20,68,True,True,17.0,Small Home Underdog
2023,6,Ole Miss,Arkansas,SEC,SEC,27,20,-11.5,62.5,-470.0,350.0,7,47,True,False,18.5,Small Home Favorite
2023,6,Louisville,Notre Dame,ACC,FBS Independents,33,20,6.0,54.5,200.0,-240.0,13,53,True,False,7.0,Small Home Underdog
2023,6,UL Monroe,South Alabama,Sun Belt,Sun Belt,7,55,10.0,51.0,320.0,-360.0,-48,62,False,True,-58.0,Small Home Underdog
2023,6,Southern Miss,Old Dominion,Sun Belt,Sun Belt,13,17,-1.5,58.0,-155.0,102.0,-4,30,False,False,-2.5,Small Home Favorite
2023,6,Georgia,Kentucky,SEC,SEC,51,13,-14.5,46.5,-675.0,460.0,38,64,True,True,52.5,Big Home Favorite
2023,7,James Madison,Georgia Southern,Sun Belt,Sun Belt,41,13,-6.0,59.5,-218.0,190.0,28,54,True,False,34.0,Small Home Favorite
2023,6,Florida Atlantic,Tulsa,American Athletic,American Athletic,20,17,-3.0,54.0,-155.0,130.0,3,37,True,False,6.0,Small Home Favorite
2023,7,Middle Tennessee,Louisiana Tech,Conference USA,Conference USA,31,23,-3.0,54.0,-150.0,130.0,8,54,True,False,11.0,Small Home Favorite
2023,7,App State,Coastal Carolina,Sun Belt,Sun Belt,24,27,-4.5,59.0,-225.0,185.0,-3,51,True,False,1.5,Small Home Favorite
2023,7,Rutgers,Michigan State,Big Ten,Big Ten,27,24,-4.5,40.0,-220.0,180.0,3,51,True,True,7.5,Small Home Favorite
2023,7,Oregon State,UCLA,Pac-12,Pac-12,36,24,-3.5,54.0,-192.0,160.0,12,60,True,True,15.5,Small Home Favorite
2023,7,Cincinnati,Iowa State,Big 12,Big 12,10,30,-5.0,43.0,-185.0,160.0,-20,40,False,False,-15.0,Small Home Favorite
2023,7,Georgia State,Marshall,Sun Belt,Sun Belt,41,24,-1.0,53.0,-125.0,-105.0,17,65,True,True,18.0,Small Home Favorite
2023,7,Virginia Tech,Wake Forest,ACC,ACC,30,13,-1.5,48.0,-122.0,102.0,17,43,True,False,18.5,Small Home Favorite
2023,7,Texas Tech,Kansas State,Big 12,Big 12,21,38,-1.5,58.0,-118.0,110.0,-17,59,False,True,-15.5,Small Home Favorite
2023,7,Air Force,Wyoming,Mountain West,Mountain West,34,27,-13.0,41.0,-415.0,310.0,7,61,True,True,20.0,Small Home Favorite
2023,7,TCU,BYU,Big 12,Big 12,44,11,-5.0,52.5,-205.0,170.0,33,55,True,True,38.0,Small Home Favorite
2023,7,UTSA,UAB,American Athletic,American Athletic,41,20,-9.0,67.0,-355.0,275.0,21,61,True,False,30.0,Small Home Favorite
2023,7,Colorado State,Boise State,Mountain West,Mountain West,31,30,8.5,60.5,250.0,-345.0,1,61,False,True,-7.5,Small Home Underdog
2023,7,Northern Illinois,Ohio,Mid-American,Mid-American,23,13,5.5,45.0,180.0,-218.0,10,36,True,False,4.5,Small Home Underdog
2023,7,Jacksonville State,Liberty,Conference USA,Conference USA,13,31,6.0,56.0,225.0,-245.0,-18,44,False,False,-24.0,Small Home Underdog
2023,7,Penn State,Massachusetts,Big Ten,FBS Independents,63,0,-41.5,55.0,,,63,63,True,True,104.5,Big Home Favorite
2023,7,Kentucky,Missouri,SEC,SEC,21,38,-2.5,50.5,-125.0,114.0,-17,59,False,True,-14.5,Small Home Favorite
2023,7,Hawai'i,San Diego State,Mountain West,Mountain West,34,41,6.0,52.5,190.0,-245.0,-7,75,False,True,-13.0,Small Home Underdog
2023,7,Buffalo,Bowling Green,Mid-American,Mid-American,14,24,-4.0,44.0,-155.0,154.0,-10,38,False,False,-6.0,Small Home Favorite
2023,7,Oklahoma State,Kansas,Big 12,Big 12,39,32,3.0,54.0,124.0,-135.0,7,71,True,True,4.0,Small Home Underdog
2023,7,Army,Troy,FBS Independents,Sun Belt,0,19,6.0,42.5,205.0,-230.0,-19,19,False,False,-25.0,Small Home Underdog
2023,7,Western Michigan,Miami (OH),Mid-American,Mid-American,21,34,8.5,45.0,250.0,-325.0,-13,55,False,True,-21.5,Small Home Underdog
2023,7,South Florida,Florida Atlantic,American Athletic,American Athletic,14,56,-2.5,61.5,-140.0,120.0,-42,70,False,True,-39.5,Small Home Favorite
2023,7,Central Michigan,Akron,Mid-American,Mid-American,17,10,-10.5,44.0,-470.0,345.0,7,27,True,False,17.5,Small Home Favorite
2023,7,Maryland,Illinois,Big Ten,Big Ten,24,27,-13.0,52.0,-600.0,425.0,-3,51,True,False,10.0,Small Home Favorite
2023,7,Utah State,Fresno State,Mountain West,Mountain West,32,37,7.0,60.5,185.0,-298.0,-5,69,False,True,-12.0,Small Home Underdog
2023,8,Tulsa,Rice,American Athletic,American Athletic,10,42,-3.5,56.5,-160.0,135.0,-32,52,False,False,-28.5,Small Home Favorite
2023,8,Florida Atlantic,UTSA,American Athletic,American Athletic,10,36,2.5,59.0,120.0,-140.0,-26,46,False,False,-28.5,Small Home Underdog
2023,8,Marshall,James Madison,Sun Belt,Sun Belt,9,20,5.0,49.5,145.0,-170.0,-11,29,False,False,-16.0,Small Home Underdog
2023,8,North Carolina,Virginia,ACC,ACC,27,31,-24.0,57.5,-2200.0,1000.0,-4,58,True,True,20.0,Big Home Favorite
2023,8,UNLV,Colorado State,Mountain West,Mountain West,25,23,-6.5,60.0,-275.0,225.0,2,48,True,False,8.5,Small Home Favorite
2023,8,UTEP,New Mexico State,Conference USA,Conference USA,7,28,3.0,49.0,125.0,-145.0,-21,35,False,False,-24.0,Small Home Underdog
2023,8,San José State,Utah State,Mountain West,Mountain West,42,21,-4.0,64.5,-185.0,160.0,21,63,True,False,25.0,Small Home Favorite
2023,8,BYU,Texas Tech,Big 12,Big 12,27,14,3.0,50.0,130.0,-150.0,13,41,True,False,10.0,Small Home Underdog
2023,8,Old Dominion,App State,Sun Belt,Sun Belt,28,21,6.0,56.5,180.0,-220.0,7,49,True,False,1.0,Small Home Underdog
2023,8,Navy,Air Force,American Athletic,Mountain West,6,17,10.5,34.5,325.0,-435.0,-11,23,False,False,-21.5,Small Home Underdog
2023,7,Eastern Michigan,Kent State,Mid-American,Mid-American,28,14,-8.5,39.5,-270.0,270.0,14,42,True,True,22.5,Small Home Favorite
2023,8,Oregon,Washington State,Pac-12,Pac-12,38,24,-19.0,61.5,-1300.0,725.0,14,62,True,True,33.0,Big Home Favorite
2023,8,Indiana,Rutgers,Big Ten,Big Ten,14,31,6.0,39.5,185.0,-225.0,-17,45,False,True,-23.0,Small Home Underdog
2023,7,Texas State,UL Monroe,Sun Belt,Sun Belt,21,20,-18.0,63.5,-1100.0,675.0,1,41,True,False,19.0,Big Home Favorite
2023,8,Miami (OH),Toledo,Mid-American,Mid-American,17,21,2.5,46.5,100.0,-120.0,-4,38,False,False,-6.5,Small Home Underdog
2023,8,Arkansas State,Coastal Carolina,Sun Belt,Sun Belt,17,27,8.5,59.5,270.0,-340.0,-10,44,False,False,-18.5,Small Home Underdog
2023,8,Temple,SMU,American Athletic,American Athletic,0,55,24.0,53.0,700.0,-1200.0,-55,55,False,True,-79.0,Big Home Underdog
2023,8,Houston,Texas,Big 12,Big 12,24,31,23.0,60.5,900.0,-1900.0,-7,55,False,False,-30.0,Big Home Underdog
2023,8,Oklahoma,UCF,Big 12,Big 12,31,29,-17.0,68.0,-1000.0,625.0,2,60,True,False,19.0,Big Home Favorite
2023,8,Cincinnati,Baylor,Big 12,Big 12,29,32,-2.5,50.5,-145.0,125.0,-3,61,False,True,-0.5,Small Home Favorite
2023,8,UAB,Memphis,American Athletic,American Athletic,21,45,7.5,62.0,250.0,-300.0,-24,66,False,True,-31.5,Small Home Underdog
2023,8,Auburn,Ole Miss,SEC,SEC,21,28,6.5,55.5,190.0,-230.0,-7,49,False,False,-13.5,Small Home Underdog
2023,8,New Mexico,Hawai'i,Mountain West,Mountain West,42,21,1.5,59.5,115.0,-135.0,21,63,True,True,19.5,Small Home Underdog
2023,8,Georgia Southern,UL Monroe,Sun Belt,Sun Belt,38,28,-16.0,61.0,-800.0,525.0,10,66,True,True,26.0,Big Home Favorite
2023,8,Sam Houston,Florida International,Conference USA,Conference USA,27,33,-5.5,42.0,-210.0,175.0,-6,60,False,True,-0.5,Small Home Favorite
2023,8,Stanford,UCLA,Pac-12,Pac-12,7,42,17.0,51.5,550.0,-850.0,-35,49,False,False,-52.0,Big Home Underdog
2023,8,Missouri,South Carolina,SEC,SEC,34,12,-7.5,58.0,-278.0,225.0,22,46,True,False,29.5,Small Home Favorite
2023,8,Wake Forest,Pittsburgh,ACC,ACC,21,17,-1.0,45.5,120.0,-142.0,4,38,True,False,5.0,Small Home Favorite
2023,8,Liberty,Middle Tennessee,Conference USA,Conference USA,42,35,-16.0,56.5,-675.0,460.0,7,77,True,True,23.0,Big Home Favorite
2023,8,Northern Illinois,Eastern Michigan,Mid-American,Mid-American,20,13,-12.0,43.0,-480.0,350.0,7,33,True,False,19.0,Small Home Favorite
2023,8,Louisiana,Georgia State,Sun Belt,Sun Belt,17,20,-3.5,62.0,-148.0,124.0,-3,37,True,False,0.5,Small Home Favorite
2023,8,Ohio,Western Michigan,Mid-American,Mid-American,20,17,-16.5,52.0,-750.0,525.0,3,37,True,False,19.5,Big Home Favorite
2023,8,South Alabama,Southern Miss,Sun Belt,Sun Belt,55,3,-17.0,53.5,-1100.0,,52,58,True,True,69.0,Big Home Favorite
2023,8,Ball State,Central Michigan,Mid-American,Mid-American,24,17,5.0,41.0,170.0,-205.0,7,41,True,False,2.0,Small Home Underdog
2023,8,Jacksonville State,Western Kentucky,Conference USA,Conference USA,20,17,7.5,60.5,270.0,-340.0,3,37,False,False,-4.5,Small Home Underdog
2023,8,Kent State,Buffalo,Mid-American,Mid-American,6,24,6.5,44.0,210.0,-250.0,-18,30,False,False,-24.5,Small Home Underdog
2023,8,UConn,South Florida,FBS Independents,American Athletic,21,24,1.0,57.0,-112.0,-108.0,-3,45,False,False,-4.0,Small Home Underdog
2023,8,Washington,Arizona State,Pac-12,Pac-12,15,7,-27.5,60.0,-4000.0,1600.0,8,22,True,False,35.5,Big Home Favorite
2023,8,Nebraska,Northwestern,Big Ten,Big Ten,17,9,-10.5,40.0,-425.0,330.0,8,26,True,False,18.5,Small Home Favorite
2023,8,West Virginia,Oklahoma State,Big 12,Big 12,34,48,-3.0,48.5,-148.0,124.0,-14,82,False,True,-11.0,Small Home Favorite
2023,8,Tulane,North Texas,American Athletic,American Athletic,35,28,-20.0,63.5,-1350.0,800.0,7,63,True,False,27.0,Big Home Favorite
2023,8,East Carolina,Charlotte,American Athletic,American Athletic,7,10,-6.5,40.5,-230.0,190.0,-3,17,True,False,3.5,Small Home Favorite
2023,8,Bowling Green,Akron,Mid-American,Mid-American,41,14,-7.5,37.5,-285.0,230.0,27,55,True,True,34.5,Small Home Favorite
2023,8,San Diego State,Nevada,Mountain West,Mountain West,0,6,-11.5,48.0,-410.0,320.0,-6,6,True,False,5.5,Small Home Favorite
2023,9,Arizona,Oregon State,Pac-12,Pac-12,27,24,3.5,56.5,130.0,-155.0,3,51,False,False,-0.5,Small Home Underdog
2023,9,Fresno State,UNLV,Mountain West,Mountain West,31,24,-7.5,57.5,-425.0,330.0,7,55,True,False,14.5,Small Home Favorite
2023,8,LSU,Army,SEC,FBS Independents,62,0,-33.0,60.5,-10000.0,1600.0,62,62,True,True,95.0,Big Home Favorite
2023,8,Northwestern State,SE Louisiana,Southland,Southland,20,37,12.5,51.0,,,-17,57,False,True,-29.5,Small Home Underdog
2023,9,Ohio,Miami (OH),Mid-American,Mid-American,16,30,-7.5,39.0,-300.0,250.0,-14,46,False,True,-6.5,Small Home Favorite
2023,9,Florida International,Jacksonville State,Conference USA,Conference USA,16,41,9.5,48.0,260.0,-320.0,-25,57,False,True,-34.5,Small Home Underdog
2023,9,South Alabama,Louisiana,Sun Belt,Sun Belt,20,33,-10.5,55.0,-440.0,340.0,-13,53,False,False,-2.5,Small Home Favorite
2023,9,Sam Houston,UTEP,Conference USA,Conference USA,34,37,-3.0,36.0,-185.0,154.0,-3,71,False,True,0.0,Small Home Favorite
2023,9,Nevada,New Mexico,Mountain West,Mountain West,34,24,-1.0,49.5,-105.0,-115.0,10,58,True,True,11.0,Small Home Favorite
2023,9,Nebraska,Purdue,Big Ten,Big Ten,31,14,1.5,39.5,100.0,-120.0,17,45,True,True,15.5,Small Home Underdog
2023,9,Texas,BYU,Big 12,Big 12,35,6,-18.5,50.0,-1200.0,750.0,29,41,True,False,47.5,Big Home Favorite
2023,9,UTSA,East Carolina,American Athletic,American Athletic,41,27,-18.5,46.0,-1000.0,650.0,14,68,True,True,32.5,Big Home Favorite
2023,9,Minnesota,Michigan State,Big Ten,Big Ten,27,12,-6.5,41.0,-270.0,220.0,15,39,True,False,21.5,Small Home Favorite
2023,9,Louisiana Tech,New Mexico State,Conference USA,Conference USA,24,27,-3.0,52.0,-155.0,130.0,-3,51,False,False,0.0,Small Home Favorite
2023,9,Baylor,Iowa State,Big 12,Big 12,18,30,3.0,46.5,130.0,-150.0,-12,48,False,True,-15.0,Small Home Underdog
2023,9,Auburn,Mississippi State,SEC,SEC,27,13,-6.5,40.0,-245.0,205.0,14,40,True,False,20.5,Small Home Favorite
2023,9,Virginia Tech,Syracuse,ACC,ACC,38,10,-2.5,47.0,-142.0,120.0,28,48,True,True,30.5,Small Home Favorite
2023,9,Western Kentucky,Liberty,Conference USA,Conference USA,29,42,4.0,60.0,164.0,-198.0,-13,71,False,True,-17.0,Small Home Underdog
2023,9,Notre Dame,Pittsburgh,FBS Independents,ACC,58,7,-21.0,46.5,-1500.0,775.0,51,65,True,True,72.0,Big Home Favorite
2023,9,App State,Southern Miss,Sun Belt,Sun Belt,48,38,-16.0,55.5,-850.0,550.0,10,86,True,True,26.0,Big Home Favorite
2023,9,Miami,Virginia,ACC,ACC,29,26,-19.0,48.0,-1100.0,650.0,3,55,True,True,22.0,Big Home Favorite
2023,9,Wake Forest,Florida State,ACC,ACC,16,41,20.5,51.0,850.0,-1450.0,-25,57,False,True,-45.5,Big Home Underdog
2023,9,UCLA,Colorado,Pac-12,Pac-12,28,16,-17.0,63.5,-600.0,440.0,12,44,True,False,29.0,Big Home Favorite
2023,9,Rice,Tulane,American Athletic,American Athletic,28,30,10.0,55.0,320.0,-430.0,-2,58,False,True,-12.0,Small Home Underdog
2023,9,Georgia Tech,North Carolina,ACC,ACC,46,42,11.0,64.0,380.0,-500.0,4,88,False,True,-7.0,Small Home Underdog
2023,9,Arizona State,Washington State,Pac-12,Pac-12,38,27,6.0,51.0,170.0,-205.0,11,65,True,True,5.0,Small Home Underdog
2023,9,Kansas State,Houston,Big 12,Big 12,41,0,-17.5,58.0,-1050.0,675.0,41,41,True,False,58.5,Big Home Favorite
2023,9,UCF,West Virginia,Big 12,Big 12,28,41,-7.0,58.0,-258.0,210.0,-13,69,False,True,-6.0,Small Home Favorite
2023,9,Louisville,Duke,ACC,ACC,23,0,-4.5,46.0,-198.0,164.0,23,23,True,False,27.5,Small Home Favorite
2023,9,Texas State,Troy,Sun Belt,Sun Belt,13,31,6.0,53.5,215.0,-265.0,-18,44,False,False,-24.0,Small Home Underdog
2023,9,Texas A&M,South Carolina,SEC,SEC,30,17,-17.0,51.5,-750.0,500.0,13,47,True,False,30.0,Big Home Favorite
2023,9,Stanford,Washington,Pac-12,Pac-12,33,42,28.0,62.0,1300.0,-5000.0,-9,75,False,True,-37.0,Big Home Underdog
2023,9,Ole Miss,Vanderbilt,SEC,SEC,33,7,-24.0,63.0,-3300.0,1100.0,26,40,True,False,50.0,Big Home Favorite
2023,9,SMU,Tulsa,American Athletic,American Athletic,69,10,-20.5,57.0,-1350.0,800.0,59,79,True,True,79.5,Big Home Favorite
2023,9,North Texas,Memphis,American Athletic,American Athletic,42,45,7.5,69.5,205.0,-250.0,-3,87,False,True,-10.5,Small Home Underdog
2023,9,Eastern Michigan,Western Michigan,Mid-American,Mid-American,21,45,3.0,46.5,130.0,-155.0,-24,66,False,True,-27.0,Small Home Underdog
2023,9,Oklahoma State,Cincinnati,Big 12,Big 12,45,13,-7.5,53.0,-310.0,255.0,32,58,True,True,39.5,Small Home Favorite
2023,9,Georgia Southern,Georgia State,Sun Belt,Sun Belt,44,27,-1.5,63.0,-115.0,-105.0,17,71,True,True,18.5,Small Home Favorite
2023,9,Army,Massachusetts,FBS Independents,FBS Independents,14,21,-10.0,49.0,-360.0,280.0,-7,35,True,False,3.0,Small Home Favorite
2023,9,Penn State,Indiana,Big Ten,Big Ten,33,24,-32.0,46.0,-8000.0,2200.0,9,57,True,True,41.0,Big Home Favorite
2023,9,James Madison,Old Dominion,Sun Belt,Sun Belt,30,27,-20.5,49.0,-1450.0,850.0,3,57,True,True,23.5,Big Home Favorite
2023,9,Boston College,UConn,ACC,FBS Independents,21,14,-14.5,51.0,-625.0,455.0,7,35,True,False,21.5,Big Home Favorite
2023,9,Hawai'i,San José State,Mountain West,Mountain West,0,35,10.0,58.5,310.0,-395.0,-35,35,False,False,-45.0,Small Home Underdog
2023,9,Boise State,Wyoming,Mountain West,Mountain West,32,7,-5.0,49.0,-185.0,154.0,25,39,True,False,30.0,Small Home Favorite
2023,9,Northwestern,Maryland,Big Ten,Big Ten,33,27,14.5,49.0,430.0,-625.0,6,60,False,True,-8.5,Big Home Underdog
2023,9,Charlotte,Florida Atlantic,American Athletic,American Athletic,16,38,3.5,45.0,145.0,-170.0,-22,54,False,True,-25.5,Small Home Underdog
2023,9,Colorado State,Air Force,Mountain West,Mountain West,13,30,13.0,48.0,455.0,-625.0,-17,43,False,False,-30.0,Small Home Underdog
2023,9,Kentucky,Tennessee,SEC,SEC,27,33,3.5,50.0,150.0,-175.0,-6,60,False,True,-9.5,Small Home Underdog
2023,10,Texas State,Georgia Southern,Sun Belt,Sun Belt,45,24,-2.5,68.5,105.0,-125.0,21,69,True,True,23.5,Small Home Favorite
2023,10,Central Michigan,Northern Illinois,Mid-American,Mid-American,37,31,6.5,48.0,180.0,-220.0,6,68,False,True,-0.5,Small Home Underdog
2023,10,Louisville,Virginia Tech,ACC,ACC,34,3,-10.0,48.5,-390.0,295.0,31,37,True,False,41.0,Small Home Favorite
2023,10,Vanderbilt,Auburn,SEC,SEC,15,31,12.5,49.0,390.0,-520.0,-16,46,False,False,-28.5,Small Home Underdog
2023,10,San Diego State,Utah State,Mountain West,Mountain West,24,32,2.5,56.5,114.0,-135.0,-8,56,False,False,-10.5,Small Home Underdog
2023,8,Hampton,Delaware,CAA,CAA,3,47,14.0,52.0,,,-44,50,False,False,-58.0,Big Home Underdog
2023,8,Youngstown State,Illinois State,MVFC,MVFC,41,38,-8.0,57.0,,,3,79,True,True,11.0,Small Home Favorite
2023,8,Eastern Illinois,Bryant,Big South-OVC,Big South-OVC,25,24,-4.0,46.0,,,1,49,True,True,5.0,Small Home Favorite
2023,9,Samford,The Citadel,Southern,Southern,37,7,-24.0,51.5,,,30,44,True,False,54.0,Big Home Favorite
2023,4,Dartmouth,Lehigh,Ivy,Patriot,34,17,-17.0,41.0,,,17,51,True,True,34.0,Big Home Favorite
2023,4,Furman,Mercer,Southern,Southern,38,14,-10.5,50.5,,,24,52,True,True,34.5,Small Home Favorite
2023,4,Illinois State,Lindenwood,MVFC,Big South-OVC,48,17,-21.0,55.5,,,31,65,True,True,52.0,Big Home Favorite
2023,4,Eastern Illinois,McNeese,Big South-OVC,Southland,31,28,-12.0,47.5,,,3,59,True,True,15.0,Small Home Favorite
2023,4,Bucknell,Pennsylvania,Patriot,Ivy,21,37,12.0,35.5,,,-16,58,False,True,-28.0,Small Home Underdog
2023,4,Valparaiso,Marist,Pioneer,Pioneer,30,36,-9.0,53.0,,,-6,66,True,True,3.0,Small Home Favorite
2023,4,Lafayette,Monmouth,Patriot,CAA,28,20,7.0,43.0,,,8,48,True,True,1.0,Small Home Underdog
2023,4,Stony Brook,Richmond,CAA,CAA,19,20,13.0,34.5,,,-1,39,False,True,-14.0,Small Home Underdog
2023,4,VMI,Wofford,Southern,Southern,17,14,-4.0,35.5,,,3,31,True,False,7.0,Small Home Favorite
2023,4,Villanova,Rhode Island,CAA,CAA,35,9,-3.5,48.0,,,26,44,True,False,29.5,Small Home Favorite
2023,4,Columbia,Georgetown,Ivy,Patriot,30,0,-6.5,35.0,,,30,30,True,False,36.5,Small Home Favorite
2023,4,Grambling,Texas Southern,SWAC,SWAC,35,23,-3.0,63.5,,,12,58,True,False,15.0,Small Home Favorite
2023,8,Elon,Monmouth,CAA,CAA,28,26,3.0,52.0,,,2,54,False,True,-1.0,Small Home Underdog
2023,8,Tennessee Tech,Southeast Missouri State,Big South-OVC,Big South-OVC,3,28,17.5,49.0,,,-25,31,False,False,-42.5,Big Home Underdog
2023,8,Western Carolina,Furman,Southern,Southern,17,29,-3.0,64.0,,,-12,46,False,False,-9.0,Small Home Favorite
2023,8,Georgetown,Colgate,Patriot,Patriot,18,28,-4.0,44.0,,,-10,46,False,True,-6.0,Small Home Favorite
2023,8,Arkansas-Pine Bluff,Alcorn State,SWAC,SWAC,7,31,14.0,45.5,,,-24,38,False,False,-38.0,Big Home Underdog
2023,8,Missouri State,Murray State,MVFC,MVFC,28,24,-19.0,55.0,,,4,52,True,False,23.0,Big Home Favorite
2023,9,Lamar,Incarnate Word,Southland,Southland,7,17,15.0,51.0,,,-10,24,False,False,-25.0,Big Home Underdog
2023,9,Charleston Southern,Bryant,Big South-OVC,Big South-OVC,24,47,1.5,46.5,,,-23,71,False,True,-24.5,Small Home Underdog
2023,8,Campbell,Maine,CAA,CAA,34,28,-13.0,61.0,,,6,62,True,True,19.0,Small Home Favorite
2023,8,North Dakota State,Western Illinois,MVFC,MVFC,52,7,-36.5,60.5,,,45,59,True,False,81.5,Big Home Favorite
2023,8,Southern Illinois,South Dakota State,MVFC,MVFC,10,17,14.0,47.5,,,-7,27,False,False,-21.0,Big Home Underdog
2023,8,UT Martin,Charleston Southern,Big South-OVC,Big South-OVC,17,0,-20.0,53.5,,,17,17,True,False,37.0,Big Home Favorite
